opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
6ALH2N0I,Violet Mclelland,MG Special,Gekko & Co,Won,2017-07-17,2017-08-20,55
G8XGVIG2,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,2017-07-17,2017-07-26,0
HCR2GJ3O,Zane Levy,GTXPro,Xx-holding,Lost,2017-07-17,2017-07-27,0
QABD6SAS,Zane Levy,GTX Plus Basic,Singletechno,Won,2017-07-17,2017-09-21,1064
GUJCRHYU,Zane Levy,GTXPro,Goodsilron,Won,2017-07-17,2017-07-28,5268
SHKTBB71,Anna Snelling,MG Special,Condax,Won,2017-07-18,2017-07-27,54
G0L0B1QC,Cassey Cress,MG Advanced,Opentech,Won,2017-07-18,2017-07-28,3407
O28I4VDY,Corliss Cosme,GTX Plus Basic,,Engaging,2017-07-18,,
3YC624RD,Daniell Hammack,GTX Basic,Bubba Gump,Lost,2017-07-18,2017-08-05,0
715TBGPE,Darcel Schlecht,GTXPro,Rundofase,Lost,2017-07-18,2017-08-30,0
1Q3JQFAU,Darcel Schlecht,MG Special,dambase,Lost,2017-07-18,2017-07-26,0
O3K5RKMI,Darcel Schlecht,GTX Plus Basic,Treequote,Won,2017-07-18,2017-07-19,752
75P6HFA0,Darcel Schlecht,MG Advanced,Statholdings,Won,2017-07-18,2017-09-03,3727
NE0XCH5E,Elease Gluck,MG Special,Condax,Lost,2017-07-18,2017-07-31,0
W01768VM,Elease Gluck,GTX Basic,Zoomit,Won,2017-07-18,2017-07-28,532
38CPLDAR,Garret Kinder,GTX Plus Pro,Xx-zobam,Lost,2017-07-18,2017-07-30,0
TZRNKT72,Gladys Colclough,GTX Plus Pro,Hottechi,Lost,2017-07-18,2017-07-23,0
4LXAW8CH,Gladys Colclough,GTX Plus Pro,Inity,Lost,2017-07-18,2017-08-07,0
GOGIZWW6,Gladys Colclough,MG Advanced,Condax,Won,2017-07-18,2017-09-27,3139
DOPOI0R5,Hayden Neloms,MG Advanced,Finjob,Won,2017-07-18,2017-07-28,3403
XRWMLGOG,James Ascencio,MG Advanced,,Engaging,2017-07-18,,
69V1WQLK,James Ascencio,GTX Plus Pro,Plusstrip,Won,2017-07-18,2017-07-27,5440
FEDXQCKJ,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,2017-07-18,2017-07-26,5698
MIXJ9F4F,Maureen Marcano,GTX Plus Basic,,Engaging,2017-07-18,,
RSP75BOI,Moses Frase,GTX Plus Pro,Streethex,Lost,2017-07-18,2017-07-19,0
CKDPWHTZ,Moses Frase,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-18,2017-07-28,563
ECBFFQL0,Niesha Huffines,GTX Basic,Stanredtax,Lost,2017-07-18,2017-07-28,0
Z8HW4Z9W,Rosie Papadopoulos,GTX Basic,Kan-code,Lost,2017-07-18,2017-07-26,0
0KVZKA5T,Vicki Laflamme,MG Special,Konex,Lost,2017-07-18,2017-07-25,0
944H7LRC,Vicki Laflamme,GTX Plus Pro,Sonron,Won,2017-07-18,2017-07-27,4673
F0OWRRLN,Vicki Laflamme,MG Advanced,Konex,Won,2017-07-18,2017-07-28,3405
39EYEBMK,Violet Mclelland,GTX Basic,,Engaging,2017-07-18,,
P4RLJHR3,Violet Mclelland,GTX Basic,Umbrella Corporation,Won,2017-07-18,2017-11-15,566
M10S36W3,Wilburn Farren,GTX Plus Pro,Konex,Won,2017-07-18,2017-11-06,5559
HT8UEA0H,Zane Levy,GTXPro,Scotfind,Lost,2017-07-18,2017-07-25,0
GR6C7GQ9,Zane Levy,GTXPro,Goodsilron,Won,2017-07-18,2017-09-16,4797
LAYVBSH4,Anna Snelling,GTX Basic,,Engaging,2017-07-19,,
055Z2OAS,Anna Snelling,MG Special,Dontechi,Engaging,2017-07-19,,
Q9VC6GV0,Anna Snelling,MG Special,Konmatfix,Engaging,2017-07-19,,
G11DEJSL,Anna Snelling,MG Special,Dontechi,Lost,2017-07-19,2017-07-30,0
BP45IP77,Anna Snelling,MG Special,Betatech,Won,2017-07-19,2017-07-25,53
3XJI7AD8,Cassey Cress,MG Advanced,Zotware,Lost,2017-07-19,2017-09-27,0
8D8JOXP6,Cecily Lampkin,MG Special,,Engaging,2017-07-19,,
IPHP2GVT,Cecily Lampkin,MG Special,,Engaging,2017-07-19,,
XP7YG96H,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,2017-07-19,2017-07-30,955
GP4JNSJY,Daniell Hammack,GTX Plus Pro,Yearin,Lost,2017-07-19,2017-07-30,0
X8M3SCVF,Darcel Schlecht,GTX Basic,,Engaging,2017-07-19,,
I3KQNE9V,Darcel Schlecht,GTX Plus Pro,Isdom,Engaging,2017-07-19,,
NU4ACGMY,Darcel Schlecht,GTXPro,,Engaging,2017-07-19,,
EBVL81O5,Darcel Schlecht,GTXPro,Betatech,Lost,2017-07-19,2017-07-22,0
NDHQMBA0,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Won,2017-07-19,2017-08-03,1060
XV03TJV1,Darcel Schlecht,GTXPro,Gogozoom,Won,2017-07-19,2017-07-26,5401
CCLIVXMG,Elease Gluck,GTXPro,,Engaging,2017-07-19,,
FQ5A489H,Garret Kinder,GTX Plus Pro,Kan-code,Won,2017-07-19,2017-07-26,4895
3PZ6Y6AJ,Gladys Colclough,GTX Plus Pro,Treequote,Won,2017-07-19,2017-07-21,4907
LDK61ORQ,Hayden Neloms,MG Special,Xx-zobam,Engaging,2017-07-19,,
564Y2IOV,Hayden Neloms,MG Advanced,Y-corporation,Lost,2017-07-19,2017-07-29,0
W7VULS00,Hayden Neloms,GTX Plus Basic,Sunnamplex,Won,2017-07-19,2017-09-30,1170
PLW3NMLJ,Hayden Neloms,MG Advanced,Faxquote,Won,2017-07-19,2017-07-28,2718
MMVGTXDB,James Ascencio,MG Special,Plusstrip,Lost,2017-07-19,2017-08-30,0
PQOHTS9I,Jonathan Berthelot,GTXPro,Inity,Engaging,2017-07-19,,
6UCZ36IC,Kami Bicknell,GTX Basic,Kan-code,Lost,2017-07-19,2017-11-04,0
4IC989F8,Kary Hendrixson,GTX Basic,Green-Plus,Lost,2017-07-19,2017-07-30,0
Y5FM7TJT,Kary Hendrixson,MG Special,Plexzap,Lost,2017-07-19,2017-07-21,0
OB3K0SVW,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-07-19,2017-08-08,624
LORMJLTE,Lajuana Vencill,GTX Plus Basic,Konmatfix,Engaging,2017-07-19,,
HIVUC1C4,Lajuana Vencill,MG Special,,Engaging,2017-07-19,,
WWOCI25Z,Lajuana Vencill,GTX Plus Pro,Isdom,Lost,2017-07-19,2017-07-30,0
1UFFP5T3,Lajuana Vencill,MG Advanced,Cancity,Lost,2017-07-19,2017-08-02,0
ALMZ6ZUI,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-19,2017-07-29,537
B4UIGJRX,Lajuana Vencill,GTX Plus Basic,Dontechi,Won,2017-07-19,2017-07-30,1089
ZCAEQT06,Lajuana Vencill,MG Advanced,Codehow,Won,2017-07-19,2017-07-27,3352
XBO6IN0E,Markita Hansen,GTXPro,Rantouch,Lost,2017-07-19,2017-11-01,0
U1SBKB0U,Markita Hansen,GTX Basic,Singletechno,Won,2017-07-19,2017-07-23,535
E3XLWCWX,Marty Freudenburg,GTX Plus Pro,Ontomedia,Engaging,2017-07-19,,
7LD79NYD,Marty Freudenburg,MG Advanced,,Engaging,2017-07-19,,
8S7IAR2D,Marty Freudenburg,GTX Basic,Rangreen,Won,2017-07-19,2017-09-25,571
RWQKOD1W,Maureen Marcano,MG Advanced,Cheers,Won,2017-07-19,2017-09-29,3535
BKOWQMMV,Moses Frase,GTX Basic,,Engaging,2017-07-19,,
6TOOTFQV,Moses Frase,MG Advanced,Bioholding,Won,2017-07-19,2017-07-27,3985
2WDSO6PG,Niesha Huffines,GTX Basic,Hatfan,Engaging,2017-07-19,,
I776MNA8,Rosie Papadopoulos,MG Advanced,Massive Dynamic,Won,2017-07-19,2017-07-21,3568
IQFDPIND,Versie Hillebrand,GTX Basic,,Engaging,2017-07-19,,
VG17J29L,Versie Hillebrand,MG Special,Bioholding,Lost,2017-07-19,2017-07-29,0
F7R8ICT8,Versie Hillebrand,MG Special,Funholding,Won,2017-07-19,2017-07-27,65
KULR6FMD,Versie Hillebrand,MG Special,Funholding,Won,2017-07-19,2017-07-25,47
JHCA115A,Vicki Laflamme,GTXPro,Green-Plus,Engaging,2017-07-19,,
DMG5EOFC,Violet Mclelland,MG Advanced,Lexiqvolax,Engaging,2017-07-19,,
ZGFB0IF1,Anna Snelling,GTX Plus Basic,,Engaging,2017-07-20,,
LD4F6QTP,Anna Snelling,GTX Plus Pro,Groovestreet,Engaging,2017-07-20,,
1FEHFRKX,Anna Snelling,GTX Plus Pro,Labdrill,Engaging,2017-07-20,,
DNBR1VHP,Anna Snelling,MG Special,Silis,Engaging,2017-07-20,,
1R2CLEGQ,Anna Snelling,MG Special,,Engaging,2017-07-20,,
KOG75BRP,Anna Snelling,GTX Plus Basic,Ron-tech,Lost,2017-07-20,2017-11-11,0
SV3T5L5N,Anna Snelling,GTX Plus Basic,Ron-tech,Won,2017-07-20,2017-07-21,1160
THRXY3SV,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-07-20,2017-08-23,5847
9BFHDZOK,Boris Faz,MG Advanced,Kan-code,Lost,2017-07-20,2017-07-30,0
IHOU09D6,Boris Faz,GTX Plus Basic,Yearin,Won,2017-07-20,2017-09-20,1029
BJWS06GX,Corliss Cosme,GTX Plus Pro,Ontomedia,Lost,2017-07-20,2017-07-21,0
4IVW7F68,Corliss Cosme,GTXPro,Donquadtech,Lost,2017-07-20,2017-07-31,0
NSO0UHK1,Daniell Hammack,GTX Plus Basic,,Engaging,2017-07-20,,
ROSYV895,Daniell Hammack,MG Advanced,Konex,Lost,2017-07-20,2017-11-09,0
LHBWJAD3,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-20,,
KRWKDPWW,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-20,,
6V7FT2YU,Darcel Schlecht,GTXPro,,Engaging,2017-07-20,,
3V7Q3G52,Darcel Schlecht,GTXPro,Funholding,Lost,2017-07-20,2017-07-28,0
4U3OSLNM,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-07-20,2017-07-28,0
LX4D50OF,Darcel Schlecht,GTXPro,Rangreen,Lost,2017-07-20,2017-08-04,0
CWBHL1S7,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-07-20,2017-07-28,0
FCBBJJIJ,Darcel Schlecht,MG Advanced,Bioholding,Lost,2017-07-20,2017-07-23,0
1D1L6FJX,Darcel Schlecht,GTXPro,Treequote,Won,2017-07-20,2017-08-17,5058
L2P99XIG,Donn Cantrell,GTX Plus Basic,Gekko & Co,Lost,2017-07-20,2017-09-21,0
DEN2BPRR,Donn Cantrell,GTXPro,Silis,Lost,2017-07-20,2017-09-27,0
1QGOH13Z,Donn Cantrell,GTXPro,Zathunicon,Lost,2017-07-20,2017-07-28,0
PCTOIQZA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-07-20,2017-11-14,3552
OI3UIKVF,Hayden Neloms,GTX Plus Basic,Konmatfix,Engaging,2017-07-20,,
8AK1G9IT,Hayden Neloms,GTX Plus Pro,Kan-code,Won,2017-07-20,2017-11-08,5526
GY10EROJ,Jonathan Berthelot,GTX Basic,Cheers,Engaging,2017-07-20,,
90G292UY,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-20,,
JDHHDOX8,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-20,,
KTWP0SMT,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-20,,
29W6WPLA,Jonathan Berthelot,GTX Plus Basic,Gekko & Co,Engaging,2017-07-20,,
CDVDL9I5,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-20,,
PJ75Q8VM,Jonathan Berthelot,GTXPro,,Engaging,2017-07-20,,
0NSRB3EO,Jonathan Berthelot,MG Special,,Engaging,2017-07-20,,
TDJ3N8EJ,Kami Bicknell,MG Advanced,Kinnamplus,Engaging,2017-07-20,,
AEMGFUYH,Kary Hendrixson,GTXPro,Plexzap,Won,2017-07-20,2017-07-26,4428
7439NGIG,Marty Freudenburg,GTXPro,Sumace,Engaging,2017-07-20,,
6GLF0PU0,Maureen Marcano,GTX Basic,Singletechno,Won,2017-07-20,2017-07-27,523
3JW6CZ7K,Moses Frase,GTX Basic,,Engaging,2017-07-20,,
F3EOBN5A,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2017-07-20,,
AERVH1AC,Niesha Huffines,GTX Plus Basic,,Engaging,2017-07-20,,
BBOWBQA6,Niesha Huffines,GTX Plus Pro,Blackzim,Engaging,2017-07-20,,
908W84Y6,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-07-20,2017-07-22,0
48CVYAIE,Reed Clapper,GTX Plus Pro,Plussunin,Lost,2017-07-20,2017-07-30,0
ULY6LFT1,Rosie Papadopoulos,GTXPro,Mathtouch,Won,2017-07-20,2017-07-31,5392
IYDR200I,Vicki Laflamme,GTX Basic,Finjob,Lost,2017-07-20,2017-07-27,0
2QHB4SYK,Violet Mclelland,MG Special,Zencorporation,Won,2017-07-20,2017-07-28,55
GEQ7KT9J,Wilburn Farren,GTX Plus Basic,Plussunin,Engaging,2017-07-20,,
S50ETCN7,Anna Snelling,GTX Plus Basic,,Engaging,2017-07-21,,
0KRVN3V5,Anna Snelling,MG Advanced,Hatfan,Engaging,2017-07-21,,
JNDSA5B4,Anna Snelling,GTX Basic,Treequote,Lost,2017-07-21,2017-11-06,0
L3DT2WVO,Boris Faz,GTXPro,Gekko & Co,Won,2017-07-21,2017-11-20,4197
OCMCRBJR,Boris Faz,MG Advanced,Mathtouch,Won,2017-07-21,2017-09-18,3830
II0SKLFO,Cassey Cress,GTX Basic,Donware,Won,2017-07-21,2017-07-30,494
UJ58VMZT,Cecily Lampkin,GTX Plus Basic,,Engaging,2017-07-21,,
E8GD44YC,Cecily Lampkin,GTX Plus Basic,,Engaging,2017-07-21,,
A3T91VUM,Cecily Lampkin,MG Special,,Engaging,2017-07-21,,
LIYJSU0E,Daniell Hammack,GTX Plus Pro,Konex,Won,2017-07-21,2017-07-22,5118
S6YZO6UQ,Darcel Schlecht,GTXPro,,Engaging,2017-07-21,,
PI45UJKA,Darcel Schlecht,GTXPro,,Engaging,2017-07-21,,
T9QD8U1Y,Darcel Schlecht,MG Special,Betasoloin,Engaging,2017-07-21,,
WLDFQR7Z,Darcel Schlecht,MG Advanced,Bubba Gump,Engaging,2017-07-21,,
PNISVWNN,Darcel Schlecht,MG Advanced,Scotfind,Engaging,2017-07-21,,
SEDTNUD7,Darcel Schlecht,GTX Plus Basic,Toughzap,Won,2017-07-21,2017-07-28,1000
9UO306XU,Darcel Schlecht,GTXPro,Conecom,Won,2017-07-21,2017-07-26,5347
GN16L9RW,Donn Cantrell,GTX Basic,Ganjaflex,Lost,2017-07-21,2017-07-22,0
GVRA1VJJ,Donn Cantrell,GTX Basic,Sumace,Lost,2017-07-21,2017-07-29,0
TBXMDI2Q,Donn Cantrell,GTX Plus Pro,Plussunin,Won,2017-07-21,2017-08-23,5340
0HVUV9OY,Gladys Colclough,GTX Basic,,Engaging,2017-07-21,,
GVJFKHNL,Gladys Colclough,MG Special,Silis,Engaging,2017-07-21,,
COSC7XVA,Gladys Colclough,MG Advanced,,Engaging,2017-07-21,,
L6CE1E4L,Gladys Colclough,GTX Basic,Streethex,Lost,2017-07-21,2017-11-17,0
RNCYPVJO,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-07-21,2017-07-31,2970
9UTOQBAH,James Ascencio,GTXPro,Rantouch,Lost,2017-07-21,2017-07-28,0
WARBRUXU,Jonathan Berthelot,GTX Basic,Stanredtax,Engaging,2017-07-21,,
02K37JAK,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-21,,
6F5TIV66,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-21,,
HTEAOHFO,Kami Bicknell,GTX Basic,,Engaging,2017-07-21,,
PAUXUGK3,Kary Hendrixson,GTX Plus Basic,Sonron,Won,2017-07-21,2017-07-30,997
VJ9K12PY,Lajuana Vencill,MG Special,,Engaging,2017-07-21,,
HWY9HTK2,Lajuana Vencill,GTX Plus Basic,Funholding,Lost,2017-07-21,2017-07-29,0
983QHALZ,Lajuana Vencill,MG Advanced,Stanredtax,Lost,2017-07-21,2017-07-30,0
MV7I9RKH,Marty Freudenburg,GTX Plus Basic,Treequote,Engaging,2017-07-21,,
CBQRKYZP,Marty Freudenburg,GTX Plus Pro,Silis,Engaging,2017-07-21,,
ETLF2H4K,Maureen Marcano,GTX Plus Basic,,Engaging,2017-07-21,,
XVB2CGL6,Maureen Marcano,GTXPro,,Engaging,2017-07-21,,
GE4QGOCI,Moses Frase,MG Special,,Engaging,2017-07-21,,
P5B6BZWO,Moses Frase,GTX Basic,Finhigh,Won,2017-07-21,2017-07-30,526
F7ZPP0C4,Niesha Huffines,GTX Plus Pro,Codehow,Lost,2017-07-21,2017-07-28,0
N0UCNVKJ,Niesha Huffines,GTX Basic,Dontechi,Won,2017-07-21,2017-07-30,418
5OAWTEIU,Niesha Huffines,MG Special,Streethex,Won,2017-07-21,2017-07-28,54
55NG8O95,Rosalina Dieter,GTX Basic,Groovestreet,Won,2017-07-21,2017-09-07,622
DL3Q5HAD,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-07-21,2017-08-23,4930
3YDXZ4FA,Versie Hillebrand,GTX Plus Pro,,Engaging,2017-07-21,,
EUBMHJGQ,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-21,,
0T9EBKZL,Versie Hillebrand,MG Special,Scottech,Won,2017-07-21,2017-07-28,51
6KOHYTT4,Versie Hillebrand,MG Advanced,Betatech,Won,2017-07-21,2017-07-30,3167
3L8ECZK8,Versie Hillebrand,MG Advanced,Globex Corporation,Won,2017-07-21,2017-09-27,3038
R69OYH4Z,Vicki Laflamme,GTXPro,Umbrella Corporation,Engaging,2017-07-21,,
S0Z4QVL2,Vicki Laflamme,GTXPro,,Engaging,2017-07-21,,
JAH8NGC2,Vicki Laflamme,MG Advanced,Xx-holding,Won,2017-07-21,2017-09-24,2851
I9SPENCQ,Violet Mclelland,GTX Plus Basic,Cheers,Engaging,2017-07-21,,
REAFB3C3,Zane Levy,GTX Basic,,Engaging,2017-07-21,,
0Z8ZAS2M,Zane Levy,GTX Basic,,Engaging,2017-07-21,,
VRCYXSP1,Zane Levy,GTX Basic,,Engaging,2017-07-21,,
93818DZF,Zane Levy,GTX Basic,Dalttechnology,Lost,2017-07-21,2017-11-18,0
7B3DXNZL,Zane Levy,GTXPro,Doncon,Won,2017-07-21,2017-07-22,5283
DZAFN4I1,Zane Levy,MG Special,Doncon,Won,2017-07-21,2017-07-23,49
QRR70537,Anna Snelling,GTX Basic,,Engaging,2017-07-22,,
T4AW06MM,Anna Snelling,GTX Plus Pro,,Engaging,2017-07-22,,
FEFNNXH1,Anna Snelling,MG Special,Singletechno,Engaging,2017-07-22,,
3DATPTEH,Anna Snelling,MG Special,,Engaging,2017-07-22,,
FT5U6NIG,Anna Snelling,MG Special,,Engaging,2017-07-22,,
RQF6II3D,Anna Snelling,MG Special,,Engaging,2017-07-22,,
E9J482PX,Anna Snelling,MG Advanced,,Engaging,2017-07-22,,
RZYCBSQN,Anna Snelling,GTX Plus Basic,Condax,Lost,2017-07-22,2017-07-29,0
84BIAFGY,Anna Snelling,MG Advanced,Statholdings,Lost,2017-07-22,2017-11-03,0
YQACOZV4,Cassey Cress,GTX Plus Basic,Xx-zobam,Lost,2017-07-22,2017-09-12,0
DNIX6FCG,Cassey Cress,MG Special,Gekko & Co,Lost,2017-07-22,2017-07-27,0
6U7RD3TG,Cassey Cress,MG Advanced,Initech,Won,2017-07-22,2017-07-23,3684
610D6711,Cassey Cress,MG Advanced,Silis,Won,2017-07-22,2017-11-23,2986
8QDSXHQ8,Cecily Lampkin,GTX Basic,,Engaging,2017-07-22,,
5DQZSOBE,Cecily Lampkin,GTX Plus Basic,,Engaging,2017-07-22,,
OT5G3M9A,Cecily Lampkin,MG Advanced,Treequote,Engaging,2017-07-22,,
3Z5NBGAT,Cecily Lampkin,MG Special,Stanredtax,Won,2017-07-22,2017-07-23,50
WNRDPS5I,Corliss Cosme,GTXPro,Donware,Lost,2017-07-22,2017-08-02,0
ZUSDWKSM,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-07-22,2017-07-29,0
TQQDICC6,Darcel Schlecht,GTX Basic,,Engaging,2017-07-22,,
P66UXGPS,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-22,,
FY5MBCWQ,Darcel Schlecht,GTXPro,,Engaging,2017-07-22,,
UAX2OR58,Darcel Schlecht,MG Special,,Engaging,2017-07-22,,
NK1TQTYO,Darcel Schlecht,GTXPro,Streethex,Lost,2017-07-22,2017-07-24,0
676KO0LG,Darcel Schlecht,GTX Plus Basic,Gogozoom,Won,2017-07-22,2017-07-29,927
D6PFP040,Darcel Schlecht,GTXPro,dambase,Won,2017-07-22,2017-09-05,5113
MHMD41XY,Elease Gluck,MG Special,Blackzim,Won,2017-07-22,2017-07-23,51
YBY3PA1S,Gladys Colclough,GTX Basic,,Engaging,2017-07-22,,
751V8OFM,Gladys Colclough,GTX Plus Basic,Funholding,Engaging,2017-07-22,,
33BMGHPN,Gladys Colclough,MG Special,Opentech,Engaging,2017-07-22,,
XNHTLVT1,Gladys Colclough,MG Special,,Engaging,2017-07-22,,
8TFYRWZ6,Gladys Colclough,MG Advanced,Mathtouch,Engaging,2017-07-22,,
LRLER1XS,Hayden Neloms,MG Special,Finjob,Won,2017-07-22,2017-09-14,64
E26Z10W7,James Ascencio,MG Special,,Engaging,2017-07-22,,
ZTQD4PLQ,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-22,,
4RWE00T8,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2017-07-22,2017-11-05,0
P3XN6SXX,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,2017-07-22,2017-07-24,0
L65X2CDL,Jonathan Berthelot,GTXPro,Hottechi,Lost,2017-07-22,2017-11-12,0
12HRYJQH,Kary Hendrixson,GTX Basic,Konex,Won,2017-07-22,2017-07-23,442
2CZUU9E0,Lajuana Vencill,GTX Basic,,Engaging,2017-07-22,,
I2ESAAIK,Lajuana Vencill,GTX Plus Basic,,Engaging,2017-07-22,,
IMLG35AP,Lajuana Vencill,GTX Plus Pro,,Engaging,2017-07-22,,
0T2CY70E,Lajuana Vencill,MG Advanced,,Engaging,2017-07-22,,
5ZA8MURX,Markita Hansen,GTXPro,Fasehatice,Lost,2017-07-22,2017-07-30,0
Y7AC2LSL,Markita Hansen,MG Advanced,Blackzim,Won,2017-07-22,2017-09-30,3015
ME2X1TEG,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-07-22,2017-07-24,0
30KP0JMN,Maureen Marcano,GTX Plus Pro,Xx-holding,Lost,2017-07-22,2017-07-23,0
AWCGYWTE,Moses Frase,MG Special,Kinnamplus,Engaging,2017-07-22,,
UJTU7DUB,Moses Frase,MG Special,,Engaging,2017-07-22,,
JOLNKYNH,Moses Frase,MG Advanced,,Engaging,2017-07-22,,
TV2M081C,Moses Frase,MG Advanced,,Engaging,2017-07-22,,
SJGOQMLT,Moses Frase,MG Advanced,,Engaging,2017-07-22,,
BG156UAV,Moses Frase,MG Advanced,Condax,Lost,2017-07-22,2017-07-23,0
S7T5AHQH,Moses Frase,GTX Plus Basic,Stanredtax,Won,2017-07-22,2017-07-23,1174
48UPZJ45,Niesha Huffines,MG Advanced,Rangreen,Won,2017-07-22,2017-09-28,3696
T0SO96YG,Reed Clapper,GTX Basic,Mathtouch,Lost,2017-07-22,2017-07-30,0
YCQABCDI,Reed Clapper,MG Advanced,Betasoloin,Won,2017-07-22,2017-11-03,3252
MM79TSUR,Versie Hillebrand,MG Special,,Engaging,2017-07-22,,
INLVV78V,Versie Hillebrand,MG Special,,Engaging,2017-07-22,,
4JTH72JR,Versie Hillebrand,MG Special,,Engaging,2017-07-22,,
TTKPNDTP,Versie Hillebrand,MG Advanced,,Engaging,2017-07-22,,
8JZ4R9BW,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-07-22,2017-11-04,0
PTFOEUO4,Versie Hillebrand,MG Special,Globex Corporation,Lost,2017-07-22,2017-07-23,0
ZCCBTBIQ,Vicki Laflamme,GTXPro,Doncon,Lost,2017-07-22,2017-07-23,0
1TJ6WP5R,Vicki Laflamme,MG Special,Hottechi,Won,2017-07-22,2017-09-23,65
QELHQ898,Zane Levy,GTX Plus Basic,Statholdings,Engaging,2017-07-22,,
J732416R,Anna Snelling,MG Special,,Engaging,2017-07-23,,
IAUXJ05J,Anna Snelling,MG Special,,Engaging,2017-07-23,,
G7H64S20,Anna Snelling,MG Advanced,,Engaging,2017-07-23,,
9Q7NSPTF,Cassey Cress,GTX Plus Pro,,Engaging,2017-07-23,,
WHF75273,Cassey Cress,GTX Plus Basic,Yearin,Won,2017-07-23,2017-09-05,904
AH58AQ3B,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-07-23,2017-07-24,541
292W4P09,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-07-23,2017-07-25,630
MG0LTCCE,Daniell Hammack,GTX Plus Basic,Xx-zobam,Won,2017-07-23,2017-07-30,1231
ZRCQXB38,Darcel Schlecht,GTX Basic,,Engaging,2017-07-23,,
EJJCUJ3P,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-23,,
ODFL6HOF,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-23,,
Q1HNDPKW,Darcel Schlecht,GTXPro,,Engaging,2017-07-23,,
ANNUH4KM,Darcel Schlecht,GTX Basic,Domzoom,Won,2017-07-23,2017-11-20,556
L3V8UK9H,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-07-23,2017-07-31,1070
2CRE26AC,Elease Gluck,MG Special,Newex,Won,2017-07-23,2017-07-25,57
6GG9CSTV,Gladys Colclough,MG Special,,Engaging,2017-07-23,,
5WSQ6D2E,Gladys Colclough,MG Special,,Engaging,2017-07-23,,
3J1LNCA4,Hayden Neloms,GTX Plus Basic,Hatfan,Lost,2017-07-23,2017-07-31,0
4PDYHVX1,James Ascencio,GTX Plus Pro,J-Texon,Won,2017-07-23,2017-07-25,4824
BICJY3FZ,Jonathan Berthelot,GTX Plus Pro,Streethex,Won,2017-07-23,2017-11-19,6049
4P12PLQA,Kami Bicknell,MG Special,Doncon,Won,2017-07-23,2017-07-28,58
4942W0E7,Kami Bicknell,MG Advanced,Konex,Won,2017-07-23,2017-08-20,3335
TGTJ0NBT,Kary Hendrixson,GTX Plus Basic,Doncon,Lost,2017-07-23,2017-07-30,0
K6MTPSB5,Lajuana Vencill,GTX Basic,,Engaging,2017-07-23,,
D2QPN9LN,Lajuana Vencill,GTX Basic,,Engaging,2017-07-23,,
021Z2J9L,Markita Hansen,GTK 500,Rundofase,Engaging,2017-07-23,,
W8W6N0LL,Markita Hansen,GTXPro,Kan-code,Lost,2017-07-23,2017-11-07,0
SEF4LOIS,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-07-23,2017-07-25,0
BNIU5YZ2,Marty Freudenburg,GTX Plus Basic,Toughzap,Won,2017-07-23,2017-08-07,1006
CPK36NED,Marty Freudenburg,MG Advanced,Streethex,Won,2017-07-23,2017-08-02,3367
VYWQ3U5S,Maureen Marcano,GTX Basic,Finjob,Lost,2017-07-23,2017-11-10,0
